forecast_date,location,target,type,quantile,target_end_date,value
2020-07-20,08,2 wk ahead cum death,quantile,0.01,2020-08-01,1758.0
2020-07-20,09,2 wk ahead cum death,quantile,0.01,2020-08-01,4402.0
2020-07-20,10,2 wk ahead cum death,quantile,0.01,2020-08-01,523.0
2020-07-20,11,2 wk ahead cum death,quantile,0.01,2020-08-01,580.0
2020-07-20,12,2 wk ahead cum death,quantile,0.01,2020-08-01,5476.0
2020-07-20,13,2 wk ahead cum death,quantile,0.01,2020-08-01,3239.0
2020-07-20,15,2 wk ahead cum death,quantile,0.01,2020-08-01,24.0
2020-07-20,16,2 wk ahead cum death,quantile,0.01,2020-08-01,126.0
2020-07-20,17,2 wk ahead cum death,quantile,0.01,2020-08-01,7546.0
2020-07-20,18,2 wk ahead cum death,quantile,0.01,2020-08-01,2855.0
2020-07-20,19,2 wk ahead cum death,quantile,0.01,2020-08-01,806.0
2020-07-20,20,2 wk ahead cum death,quantile,0.01,2020-08-01,323.0
2020-07-20,21,2 wk ahead cum death,quantile,0.01,2020-08-01,700.0
2020-07-20,22,2 wk ahead cum death,quantile,0.01,2020-08-01,3643.0
2020-07-20,23,2 wk ahead cum death,quantile,0.01,2020-08-01,118.0
2020-07-20,24,2 wk ahead cum death,quantile,0.01,2020-08-01,3411.0
2020-07-20,25,2 wk ahead cum death,quantile,0.01,2020-08-01,8491.0
2020-07-20,26,2 wk ahead cum death,quantile,0.01,2020-08-01,6392.0
2020-07-20,27,2 wk ahead cum death,quantile,0.01,2020-08-01,1595.0
2020-07-20,28,2 wk ahead cum death,quantile,0.01,2020-08-01,1443.0
2020-07-20,29,2 wk ahead cum death,quantile,0.01,2020-08-01,1164.0
2020-07-20,30,2 wk ahead cum death,quantile,0.01,2020-08-01,39.0
2020-07-20,31,2 wk ahead cum death,quantile,0.01,2020-08-01,304.0
2020-07-20,32,2 wk ahead cum death,quantile,0.01,2020-08-01,694.0
2020-07-20,33,2 wk ahead cum death,quantile,0.01,2020-08-01,400.0
2020-07-20,34,2 wk ahead cum death,quantile,0.01,2020-08-01,15814.0
2020-07-20,35,2 wk ahead cum death,quantile,0.01,2020-08-01,585.0
2020-07-20,36,2 wk ahead cum death,quantile,0.01,2020-08-01,32567.0
2020-07-20,37,2 wk ahead cum death,quantile,0.01,2020-08-01,1735.0
2020-07-20,38,2 wk ahead cum death,quantile,0.01,2020-08-01,93.0
2020-07-20,39,2 wk ahead cum death,quantile,0.01,2020-08-01,3246.0
2020-07-20,40,2 wk ahead cum death,quantile,0.01,2020-08-01,468.0
2020-07-20,41,2 wk ahead cum death,quantile,0.01,2020-08-01,283.0
2020-07-20,42,2 wk ahead cum death,quantile,0.01,2020-08-01,7067.0
2020-07-20,44,2 wk ahead cum death,quantile,0.01,2020-08-01,995.0
2020-07-20,45,2 wk ahead cum death,quantile,0.01,2020-08-01,1331.0
2020-07-20,46,2 wk ahead cum death,quantile,0.01,2020-08-01,121.0
2020-07-20,47,2 wk ahead cum death,quantile,0.01,2020-08-01,953.0
2020-07-20,48,2 wk ahead cum death,quantile,0.01,2020-08-01,4567.0
2020-07-20,49,2 wk ahead cum death,quantile,0.01,2020-08-01,267.0
2020-07-20,50,2 wk ahead cum death,quantile,0.01,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.01,2020-08-01,2082.0
2020-07-20,53,2 wk ahead cum death,quantile,0.01,2020-08-01,1498.0
2020-07-20,54,2 wk ahead cum death,quantile,0.01,2020-08-01,100.0
2020-07-20,55,2 wk ahead cum death,quantile,0.01,2020-08-01,853.0
2020-07-20,56,2 wk ahead cum death,quantile,0.01,2020-08-01,25.0
2020-07-20,US,2 wk ahead cum death,quantile,0.01,2020-08-01,145382.0
2020-07-20,01,2 wk ahead cum death,quantile,0.025,2020-08-01,1392.0
2020-07-20,02,2 wk ahead cum death,quantile,0.025,2020-08-01,19.0
2020-07-20,04,2 wk ahead cum death,quantile,0.025,2020-08-01,3179.0
2020-07-20,05,2 wk ahead cum death,quantile,0.025,2020-08-01,401.0
2020-07-20,06,2 wk ahead cum death,quantile,0.025,2020-08-01,8163.0
2020-07-20,08,2 wk ahead cum death,quantile,0.025,2020-08-01,1759.0
2020-07-20,09,2 wk ahead cum death,quantile,0.025,2020-08-01,4404.0
2020-07-20,10,2 wk ahead cum death,quantile,0.025,2020-08-01,523.0
2020-07-20,11,2 wk ahead cum death,quantile,0.025,2020-08-01,581.0
2020-07-20,12,2 wk ahead cum death,quantile,0.025,2020-08-01,5535.0
2020-07-20,13,2 wk ahead cum death,quantile,0.025,2020-08-01,3249.0
2020-07-20,15,2 wk ahead cum death,quantile,0.025,2020-08-01,25.0
2020-07-20,16,2 wk ahead cum death,quantile,0.025,2020-08-01,128.0
2020-07-20,17,2 wk ahead cum death,quantile,0.025,2020-08-01,7555.0
2020-07-20,18,2 wk ahead cum death,quantile,0.025,2020-08-01,2860.0
2020-07-20,19,2 wk ahead cum death,quantile,0.025,2020-08-01,808.0
2020-07-20,20,2 wk ahead cum death,quantile,0.025,2020-08-01,325.0
2020-07-20,21,2 wk ahead cum death,quantile,0.025,2020-08-01,705.0
2020-07-20,22,2 wk ahead cum death,quantile,0.025,2020-08-01,3657.0
2020-07-20,23,2 wk ahead cum death,quantile,0.025,2020-08-01,119.0
2020-07-20,24,2 wk ahead cum death,quantile,0.025,2020-08-01,3416.0
2020-07-20,25,2 wk ahead cum death,quantile,0.025,2020-08-01,8499.0
2020-07-20,26,2 wk ahead cum death,quantile,0.025,2020-08-01,6399.0
2020-07-20,27,2 wk ahead cum death,quantile,0.025,2020-08-01,1598.0
2020-07-20,28,2 wk ahead cum death,quantile,0.025,2020-08-01,1455.0
2020-07-20,29,2 wk ahead cum death,quantile,0.025,2020-08-01,1169.0
2020-07-20,30,2 wk ahead cum death,quantile,0.025,2020-08-01,41.0
2020-07-20,31,2 wk ahead cum death,quantile,0.025,2020-08-01,306.0
2020-07-20,32,2 wk ahead cum death,quantile,0.025,2020-08-01,703.0
2020-07-20,33,2 wk ahead cum death,quantile,0.025,2020-08-01,401.0
2020-07-20,34,2 wk ahead cum death,quantile,0.025,2020-08-01,15830.0
2020-07-20,35,2 wk ahead cum death,quantile,0.025,2020-08-01,587.0
2020-07-20,36,2 wk ahead cum death,quantile,0.025,2020-08-01,32579.0
2020-07-20,37,2 wk ahead cum death,quantile,0.025,2020-08-01,1744.0
2020-07-20,38,2 wk ahead cum death,quantile,0.025,2020-08-01,94.0
2020-07-20,39,2 wk ahead cum death,quantile,0.025,2020-08-01,3257.0
2020-07-20,40,2 wk ahead cum death,quantile,0.025,2020-08-01,471.0
2020-07-20,41,2 wk ahead cum death,quantile,0.025,2020-08-01,287.0
2020-07-20,42,2 wk ahead cum death,quantile,0.025,2020-08-01,7075.0
2020-07-20,44,2 wk ahead cum death,quantile,0.025,2020-08-01,997.0
2020-07-20,45,2 wk ahead cum death,quantile,0.025,2020-08-01,1357.0
2020-07-20,46,2 wk ahead cum death,quantile,0.025,2020-08-01,122.0
2020-07-20,47,2 wk ahead cum death,quantile,0.025,2020-08-01,971.0
2020-07-20,48,2 wk ahead cum death,quantile,0.025,2020-08-01,4641.0
2020-07-20,49,2 wk ahead cum death,quantile,0.025,2020-08-01,272.0
2020-07-20,50,2 wk ahead cum death,quantile,0.025,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.025,2020-08-01,2089.0
2020-07-20,53,2 wk ahead cum death,quantile,0.025,2020-08-01,1505.0
2020-07-20,54,2 wk ahead cum death,quantile,0.025,2020-08-01,100.0
2020-07-20,55,2 wk ahead cum death,quantile,0.025,2020-08-01,855.0
2020-07-20,56,2 wk ahead cum death,quantile,0.025,2020-08-01,25.0
2020-07-20,US,2 wk ahead cum death,quantile,0.025,2020-08-01,145763.0
2020-07-20,01,2 wk ahead cum death,quantile,0.05,2020-08-01,1407.0
2020-07-20,02,2 wk ahead cum death,quantile,0.05,2020-08-01,19.0
2020-07-20,04,2 wk ahead cum death,quantile,0.05,2020-08-01,3236.0
2020-07-20,05,2 wk ahead cum death,quantile,0.05,2020-08-01,406.0
2020-07-20,06,2 wk ahead cum death,quantile,0.05,2020-08-01,8204.0
2020-07-20,08,2 wk ahead cum death,quantile,0.05,2020-08-01,1761.0
2020-07-20,09,2 wk ahead cum death,quantile,0.05,2020-08-01,4405.0
2020-07-20,10,2 wk ahead cum death,quantile,0.05,2020-08-01,524.0
2020-07-20,11,2 wk ahead cum death,quantile,0.05,2020-08-01,582.0
2020-07-20,12,2 wk ahead cum death,quantile,0.05,2020-08-01,5600.0
2020-07-20,13,2 wk ahead cum death,quantile,0.05,2020-08-01,3261.0
2020-07-20,15,2 wk ahead cum death,quantile,0.05,2020-08-01,25.0
2020-07-20,16,2 wk ahead cum death,quantile,0.05,2020-08-01,130.0
2020-07-20,17,2 wk ahead cum death,quantile,0.05,2020-08-01,7563.0
2020-07-20,18,2 wk ahead cum death,quantile,0.05,2020-08-01,2864.0
2020-07-20,19,2 wk ahead cum death,quantile,0.05,2020-08-01,811.0
2020-07-20,20,2 wk ahead cum death,quantile,0.05,2020-08-01,327.0
2020-07-20,21,2 wk ahead cum death,quantile,0.05,2020-08-01,710.0
2020-07-20,22,2 wk ahead cum death,quantile,0.05,2020-08-01,3670.0
2020-07-20,23,2 wk ahead cum death,quantile,0.05,2020-08-01,119.0
2020-07-20,24,2 wk ahead cum death,quantile,0.05,2020-08-01,3420.0
2020-07-20,25,2 wk ahead cum death,quantile,0.05,2020-08-01,8508.0
2020-07-20,26,2 wk ahead cum death,quantile,0.05,2020-08-01,6404.0
2020-07-20,27,2 wk ahead cum death,quantile,0.05,2020-08-01,1601.0
2020-07-20,28,2 wk ahead cum death,quantile,0.05,2020-08-01,1465.0
2020-07-20,29,2 wk ahead cum death,quantile,0.05,2020-08-01,1174.0
2020-07-20,30,2 wk ahead cum death,quantile,0.05,2020-08-01,42.0
2020-07-20,31,2 wk ahead cum death,quantile,0.05,2020-08-01,307.0
2020-07-20,32,2 wk ahead cum death,quantile,0.05,2020-08-01,711.0
2020-07-20,33,2 wk ahead cum death,quantile,0.05,2020-08-01,402.0
2020-07-20,34,2 wk ahead cum death,quantile,0.05,2020-08-01,15851.0
2020-07-20,35,2 wk ahead cum death,quantile,0.05,2020-08-01,590.0
2020-07-20,36,2 wk ahead cum death,quantile,0.05,2020-08-01,32591.0
2020-07-20,37,2 wk ahead cum death,quantile,0.05,2020-08-01,1752.0
2020-07-20,38,2 wk ahead cum death,quantile,0.05,2020-08-01,94.0
2020-07-20,39,2 wk ahead cum death,quantile,0.05,2020-08-01,3266.0
2020-07-20,40,2 wk ahead cum death,quantile,0.05,2020-08-01,474.0
2020-07-20,41,2 wk ahead cum death,quantile,0.05,2020-08-01,291.0
2020-07-20,42,2 wk ahead cum death,quantile,0.05,2020-08-01,7085.0
2020-07-20,44,2 wk ahead cum death,quantile,0.05,2020-08-01,998.0
2020-07-20,45,2 wk ahead cum death,quantile,0.05,2020-08-01,1381.0
2020-07-20,46,2 wk ahead cum death,quantile,0.05,2020-08-01,124.0
2020-07-20,47,2 wk ahead cum death,quantile,0.05,2020-08-01,988.0
2020-07-20,48,2 wk ahead cum death,quantile,0.05,2020-08-01,4707.0
2020-07-20,49,2 wk ahead cum death,quantile,0.05,2020-08-01,276.0
2020-07-20,50,2 wk ahead cum death,quantile,0.05,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.05,2020-08-01,2096.0
2020-07-20,53,2 wk ahead cum death,quantile,0.05,2020-08-01,1514.0
2020-07-20,54,2 wk ahead cum death,quantile,0.05,2020-08-01,101.0
2020-07-20,55,2 wk ahead cum death,quantile,0.05,2020-08-01,857.0
2020-07-20,56,2 wk ahead cum death,quantile,0.05,2020-08-01,25.0
2020-07-20,US,2 wk ahead cum death,quantile,0.05,2020-08-01,146179.0
2020-07-20,01,2 wk ahead cum death,quantile,0.1,2020-08-01,1428.0
2020-07-20,02,2 wk ahead cum death,quantile,0.1,2020-08-01,20.0
2020-07-20,04,2 wk ahead cum death,quantile,0.1,2020-08-01,3304.0
2020-07-20,05,2 wk ahead cum death,quantile,0.1,2020-08-01,412.0
2020-07-20,06,2 wk ahead cum death,quantile,0.1,2020-08-01,8271.0
2020-07-20,08,2 wk ahead cum death,quantile,0.1,2020-08-01,1763.0
2020-07-20,09,2 wk ahead cum death,quantile,0.1,2020-08-01,4408.0
2020-07-20,10,2 wk ahead cum death,quantile,0.1,2020-08-01,525.0
2020-07-20,11,2 wk ahead cum death,quantile,0.1,2020-08-01,584.0
2020-07-20,12,2 wk ahead cum death,quantile,0.1,2020-08-01,5702.0
2020-07-20,13,2 wk ahead cum death,quantile,0.1,2020-08-01,3276.0
2020-07-20,15,2 wk ahead cum death,quantile,0.1,2020-08-01,26.0
2020-07-20,16,2 wk ahead cum death,quantile,0.1,2020-08-01,133.0
2020-07-20,17,2 wk ahead cum death,quantile,0.1,2020-08-01,7576.0
2020-07-20,18,2 wk ahead cum death,quantile,0.1,2020-08-01,2870.0
2020-07-20,19,2 wk ahead cum death,quantile,0.1,2020-08-01,814.0
2020-07-20,20,2 wk ahead cum death,quantile,0.1,2020-08-01,330.0
2020-07-20,21,2 wk ahead cum death,quantile,0.1,2020-08-01,716.0
2020-07-20,22,2 wk ahead cum death,quantile,0.1,2020-08-01,3686.0
2020-07-20,23,2 wk ahead cum death,quantile,0.1,2020-08-01,120.0
2020-07-20,24,2 wk ahead cum death,quantile,0.1,2020-08-01,3426.0
2020-07-20,25,2 wk ahead cum death,quantile,0.1,2020-08-01,8521.0
2020-07-20,26,2 wk ahead cum death,quantile,0.1,2020-08-01,6411.0
2020-07-20,27,2 wk ahead cum death,quantile,0.1,2020-08-01,1604.0
2020-07-20,28,2 wk ahead cum death,quantile,0.1,2020-08-01,1479.0
2020-07-20,29,2 wk ahead cum death,quantile,0.1,2020-08-01,1180.0
2020-07-20,30,2 wk ahead cum death,quantile,0.1,2020-08-01,44.0
2020-07-20,31,2 wk ahead cum death,quantile,0.1,2020-08-01,310.0
2020-07-20,32,2 wk ahead cum death,quantile,0.1,2020-08-01,724.0
2020-07-20,33,2 wk ahead cum death,quantile,0.1,2020-08-01,403.0
2020-07-20,34,2 wk ahead cum death,quantile,0.1,2020-08-01,15876.0
2020-07-20,35,2 wk ahead cum death,quantile,0.1,2020-08-01,593.0
2020-07-20,36,2 wk ahead cum death,quantile,0.1,2020-08-01,32609.0
2020-07-20,37,2 wk ahead cum death,quantile,0.1,2020-08-01,1765.0
2020-07-20,38,2 wk ahead cum death,quantile,0.1,2020-08-01,95.0
2020-07-20,39,2 wk ahead cum death,quantile,0.1,2020-08-01,3278.0
2020-07-20,40,2 wk ahead cum death,quantile,0.1,2020-08-01,479.0
2020-07-20,41,2 wk ahead cum death,quantile,0.1,2020-08-01,296.0
2020-07-20,42,2 wk ahead cum death,quantile,0.1,2020-08-01,7096.0
2020-07-20,44,2 wk ahead cum death,quantile,0.1,2020-08-01,1000.0
2020-07-20,45,2 wk ahead cum death,quantile,0.1,2020-08-01,1412.0
2020-07-20,46,2 wk ahead cum death,quantile,0.1,2020-08-01,126.0
2020-07-20,47,2 wk ahead cum death,quantile,0.1,2020-08-01,1008.0
2020-07-20,48,2 wk ahead cum death,quantile,0.1,2020-08-01,4804.0
2020-07-20,49,2 wk ahead cum death,quantile,0.1,2020-08-01,282.0
2020-07-20,50,2 wk ahead cum death,quantile,0.1,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.1,2020-08-01,2104.0
2020-07-20,53,2 wk ahead cum death,quantile,0.1,2020-08-01,1523.0
2020-07-20,54,2 wk ahead cum death,quantile,0.1,2020-08-01,101.0
2020-07-20,55,2 wk ahead cum death,quantile,0.1,2020-08-01,860.0
2020-07-20,56,2 wk ahead cum death,quantile,0.1,2020-08-01,26.0
2020-07-20,US,2 wk ahead cum death,quantile,0.1,2020-08-01,146778.0
2020-07-20,01,2 wk ahead cum death,quantile,0.15,2020-08-01,1444.0
2020-07-20,02,2 wk ahead cum death,quantile,0.15,2020-08-01,21.0
2020-07-20,04,2 wk ahead cum death,quantile,0.15,2020-08-01,3368.0
2020-07-20,05,2 wk ahead cum death,quantile,0.15,2020-08-01,417.0
2020-07-20,06,2 wk ahead cum death,quantile,0.15,2020-08-01,8313.0
2020-07-20,08,2 wk ahead cum death,quantile,0.15,2020-08-01,1765.0
2020-07-20,09,2 wk ahead cum death,quantile,0.15,2020-08-01,4410.0
2020-07-20,10,2 wk ahead cum death,quantile,0.15,2020-08-01,525.0
2020-07-20,11,2 wk ahead cum death,quantile,0.15,2020-08-01,585.0
2020-07-20,12,2 wk ahead cum death,quantile,0.15,2020-08-01,5790.0
2020-07-20,13,2 wk ahead cum death,quantile,0.15,2020-08-01,3290.0
2020-07-20,15,2 wk ahead cum death,quantile,0.15,2020-08-01,27.0
2020-07-20,16,2 wk ahead cum death,quantile,0.15,2020-08-01,136.0
2020-07-20,17,2 wk ahead cum death,quantile,0.15,2020-08-01,7587.0
2020-07-20,18,2 wk ahead cum death,quantile,0.15,2020-08-01,2875.0
2020-07-20,19,2 wk ahead cum death,quantile,0.15,2020-08-01,816.0
2020-07-20,20,2 wk ahead cum death,quantile,0.15,2020-08-01,332.0
2020-07-20,21,2 wk ahead cum death,quantile,0.15,2020-08-01,720.0
2020-07-20,22,2 wk ahead cum death,quantile,0.15,2020-08-01,3699.0
2020-07-20,23,2 wk ahead cum death,quantile,0.15,2020-08-01,121.0
2020-07-20,24,2 wk ahead cum death,quantile,0.15,2020-08-01,3430.0
2020-07-20,25,2 wk ahead cum death,quantile,0.15,2020-08-01,8530.0
2020-07-20,26,2 wk ahead cum death,quantile,0.15,2020-08-01,6416.0
2020-07-20,27,2 wk ahead cum death,quantile,0.15,2020-08-01,1606.0
2020-07-20,28,2 wk ahead cum death,quantile,0.15,2020-08-01,1489.0
2020-07-20,29,2 wk ahead cum death,quantile,0.15,2020-08-01,1185.0
2020-07-20,30,2 wk ahead cum death,quantile,0.15,2020-08-01,46.0
2020-07-20,31,2 wk ahead cum death,quantile,0.15,2020-08-01,312.0
2020-07-20,32,2 wk ahead cum death,quantile,0.15,2020-08-01,732.0
2020-07-20,33,2 wk ahead cum death,quantile,0.15,2020-08-01,404.0
2020-07-20,34,2 wk ahead cum death,quantile,0.15,2020-08-01,15895.0
2020-07-20,35,2 wk ahead cum death,quantile,0.15,2020-08-01,595.0
2020-07-20,36,2 wk ahead cum death,quantile,0.15,2020-08-01,32622.0
2020-07-20,37,2 wk ahead cum death,quantile,0.15,2020-08-01,1775.0
2020-07-20,38,2 wk ahead cum death,quantile,0.15,2020-08-01,96.0
2020-07-20,39,2 wk ahead cum death,quantile,0.15,2020-08-01,3287.0
2020-07-20,40,2 wk ahead cum death,quantile,0.15,2020-08-01,483.0
2020-07-20,41,2 wk ahead cum death,quantile,0.15,2020-08-01,301.0
2020-07-20,42,2 wk ahead cum death,quantile,0.15,2020-08-01,7105.0
2020-07-20,44,2 wk ahead cum death,quantile,0.15,2020-08-01,1001.0
2020-07-20,45,2 wk ahead cum death,quantile,0.15,2020-08-01,1437.0
2020-07-20,46,2 wk ahead cum death,quantile,0.15,2020-08-01,128.0
2020-07-20,47,2 wk ahead cum death,quantile,0.15,2020-08-01,1023.0
2020-07-20,48,2 wk ahead cum death,quantile,0.15,2020-08-01,4882.0
2020-07-20,49,2 wk ahead cum death,quantile,0.15,2020-08-01,287.0
2020-07-20,50,2 wk ahead cum death,quantile,0.15,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.15,2020-08-01,2110.0
2020-07-20,53,2 wk ahead cum death,quantile,0.15,2020-08-01,1530.0
2020-07-20,54,2 wk ahead cum death,quantile,0.15,2020-08-01,102.0
2020-07-20,55,2 wk ahead cum death,quantile,0.15,2020-08-01,862.0
2020-07-20,56,2 wk ahead cum death,quantile,0.15,2020-08-01,26.0
2020-07-20,US,2 wk ahead cum death,quantile,0.15,2020-08-01,147260.0
2020-07-20,01,2 wk ahead cum death,quantile,0.2,2020-08-01,1457.0
2020-07-20,02,2 wk ahead cum death,quantile,0.2,2020-08-01,21.0
2020-07-20,04,2 wk ahead cum death,quantile,0.2,2020-08-01,3421.0
2020-07-20,05,2 wk ahead cum death,quantile,0.2,2020-08-01,421.0
2020-07-20,06,2 wk ahead cum death,quantile,0.2,2020-08-01,8364.0
2020-07-20,08,2 wk ahead cum death,quantile,0.2,2020-08-01,1767.0
2020-07-20,09,2 wk ahead cum death,quantile,0.2,2020-08-01,4412.0
2020-07-20,10,2 wk ahead cum death,quantile,0.2,2020-08-01,526.0
2020-07-20,11,2 wk ahead cum death,quantile,0.2,2020-08-01,586.0
2020-07-20,12,2 wk ahead cum death,quantile,0.2,2020-08-01,5875.0
2020-07-20,13,2 wk ahead cum death,quantile,0.2,2020-08-01,3303.0
2020-07-20,15,2 wk ahead cum death,quantile,0.2,2020-08-01,27.0
2020-07-20,16,2 wk ahead cum death,quantile,0.2,2020-08-01,138.0
2020-07-20,17,2 wk ahead cum death,quantile,0.2,2020-08-01,7595.0
2020-07-20,18,2 wk ahead cum death,quantile,0.2,2020-08-01,2880.0
2020-07-20,19,2 wk ahead cum death,quantile,0.2,2020-08-01,818.0
2020-07-20,20,2 wk ahead cum death,quantile,0.2,2020-08-01,334.0
2020-07-20,21,2 wk ahead cum death,quantile,0.2,2020-08-01,724.0
2020-07-20,22,2 wk ahead cum death,quantile,0.2,2020-08-01,3711.0
2020-07-20,23,2 wk ahead cum death,quantile,0.2,2020-08-01,122.0
2020-07-20,24,2 wk ahead cum death,quantile,0.2,2020-08-01,3435.0
2020-07-20,25,2 wk ahead cum death,quantile,0.2,2020-08-01,8538.0
2020-07-20,26,2 wk ahead cum death,quantile,0.2,2020-08-01,6421.0
2020-07-20,27,2 wk ahead cum death,quantile,0.2,2020-08-01,1608.0
2020-07-20,28,2 wk ahead cum death,quantile,0.2,2020-08-01,1497.0
2020-07-20,29,2 wk ahead cum death,quantile,0.2,2020-08-01,1189.0
2020-07-20,30,2 wk ahead cum death,quantile,0.2,2020-08-01,48.0
2020-07-20,31,2 wk ahead cum death,quantile,0.2,2020-08-01,313.0
2020-07-20,32,2 wk ahead cum death,quantile,0.2,2020-08-01,739.0
2020-07-20,33,2 wk ahead cum death,quantile,0.2,2020-08-01,405.0
2020-07-20,34,2 wk ahead cum death,quantile,0.2,2020-08-01,15913.0
2020-07-20,35,2 wk ahead cum death,quantile,0.2,2020-08-01,597.0
2020-07-20,36,2 wk ahead cum death,quantile,0.2,2020-08-01,32633.0
2020-07-20,37,2 wk ahead cum death,quantile,0.2,2020-08-01,1783.0
2020-07-20,38,2 wk ahead cum death,quantile,0.2,2020-08-01,96.0
2020-07-20,39,2 wk ahead cum death,quantile,0.2,2020-08-01,3296.0
2020-07-20,40,2 wk ahead cum death,quantile,0.2,2020-08-01,486.0
2020-07-20,41,2 wk ahead cum death,quantile,0.2,2020-08-01,304.0
2020-07-20,42,2 wk ahead cum death,quantile,0.2,2020-08-01,7112.0
2020-07-20,44,2 wk ahead cum death,quantile,0.2,2020-08-01,1002.0
2020-07-20,45,2 wk ahead cum death,quantile,0.2,2020-08-01,1455.0
2020-07-20,46,2 wk ahead cum death,quantile,0.2,2020-08-01,129.0
2020-07-20,47,2 wk ahead cum death,quantile,0.2,2020-08-01,1035.0
2020-07-20,48,2 wk ahead cum death,quantile,0.2,2020-08-01,4957.0
2020-07-20,49,2 wk ahead cum death,quantile,0.2,2020-08-01,290.0
2020-07-20,50,2 wk ahead cum death,quantile,0.2,2020-08-01,56.0
2020-07-20,51,2 wk ahead cum death,quantile,0.2,2020-08-01,2116.0
2020-07-20,53,2 wk ahead cum death,quantile,0.2,2020-08-01,1537.0
2020-07-20,54,2 wk ahead cum death,quantile,0.2,2020-08-01,102.0
2020-07-20,55,2 wk ahead cum death,quantile,0.2,2020-08-01,864.0
2020-07-20,56,2 wk ahead cum death,quantile,0.2,2020-08-01,26.0
2020-07-20,US,2 wk ahead cum death,quantile,0.2,2020-08-01,147608.0
2020-07-20,01,2 wk ahead cum death,quantile,0.25,2020-08-01,1469.0
2020-07-20,02,2 wk ahead cum death,quantile,0.25,2020-08-01,22.0
2020-07-20,04,2 wk ahead cum death,quantile,0.25,2020-08-01,3478.0
2020-07-20,05,2 wk ahead cum death,quantile,0.25,2020-08-01,425.0
2020-07-20,06,2 wk ahead cum death,quantile,0.25,2020-08-01,8401.0
2020-07-20,08,2 wk ahead cum death,quantile,0.25,2020-08-01,1768.0
2020-07-20,09,2 wk ahead cum death,quantile,0.25,2020-08-01,4413.0
2020-07-20,10,2 wk ahead cum death,quantile,0.25,2020-08-01,526.0
2020-07-20,11,2 wk ahead cum death,quantile,0.25,2020-08-01,586.0
2020-07-20,12,2 wk ahead cum death,quantile,0.25,2020-08-01,5950.0
2020-07-20,13,2 wk ahead cum death,quantile,0.25,2020-08-01,3313.0
2020-07-20,15,2 wk ahead cum death,quantile,0.25,2020-08-01,28.0
2020-07-20,16,2 wk ahead cum death,quantile,0.25,2020-08-01,140.0
2020-07-20,17,2 wk ahead cum death,quantile,0.25,2020-08-01,7603.0
2020-07-20,18,2 wk ahead cum death,quantile,0.25,2020-08-01,2883.0
2020-07-20,19,2 wk ahead cum death,quantile,0.25,2020-08-01,819.0
2020-07-20,20,2 wk ahead cum death,quantile,0.25,2020-08-01,335.0
2020-07-20,21,2 wk ahead cum death,quantile,0.25,2020-08-01,728.0
